mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
115425716,1,1.0,81.0,0,6,0,0,0,0,1,0,0,1,0,67,603,fanshi
652051864,1,1.0,76.0,0,6,0,0,1,0,1,0,1,0,0,5,67,fanshi
510684146,1,1.0,1.0,0,5,0,0,0,0,1,1,1,1,0,32,13,fanshi
326810873,1,1.0,1.0,0,6,0,0,0,1,0,0,1,0,0,0,23,fanshi
1802838829,1,1.0,1.0,0,5,0,0,0,0,0,0,1,0,0,0,2,fanshi
631034647,3,1.0,5.0,0,5,0,0,0,0,0,0,1,0,0,0,30,fanshi
197773486,3,1.0,3.3333333333333335,0,6,0,0,1,1,0,0,1,1,0,96,129,fanshi
405998959,1,1.0,6.0,0,6,0,0,1,0,1,1,0,1,0,826,56068,fanshi
859077,1,1.0,3.0,0,6,0,0,1,0,1,0,1,1,0,0,0,fanshi
13178408,1,1.0,3.0,0,6,0,0,0,0,0,0,1,0,0,0,11,fanshi
58815118,8,0.75,2.75,0,6,0,0,0,0,1,0,1,1,0,0,19,fanshi
1501361741,1,1.0,4.0,0,5,0,0,0,0,1,0,1,0,0,3,7,fanshi
1356364109,5,1.0,2.6,1,5,0,0,0,0,1,0,1,0,0,3,22,fanshi
327509211,1,1.0,3.0,0,6,0,0,1,0,1,1,0,1,0,63,18,fanshi
35662209,1,1.0,8.0,0,6,1,0,1,0,0,0,1,1,0,20,132,fanshi
1055513530,2,1.0,4.0,0,5,0,0,0,0,1,0,1,1,0,41,3191,fanshi
350678682,1,1.0,5.0,0,6,0,0,0,0,1,1,1,1,0,354,360,fanshi
483400618,0,1.0,0.0,1,5,0,1,1,0,0,0,0,1,0,0,44,fanshi
24992642,1,1.0,5.0,0,6,0,0,0,0,0,1,0,1,0,0,2,fanshi
402174137,1,1.0,3.0,0,5,0,0,1,0,0,0,1,1,0,0,0,fanshi
3493095303810001,2,1.0,42.5,0,5,0,1,0,0,1,1,1,1,0,5,584,fanshi
381922625,5,1.0,18.0,0,6,0,0,0,1,1,1,1,1,0,0,6,fanshi
12145,1,1.0,7.0,0,6,0,0,1,0,0,1,0,1,0,14,512,fanshi
8120,1,1.0,10.0,0,6,0,0,0,0,0,0,1,1,0,3,99,fanshi
3537115625293942,4,1.0,2.0,0,5,0,0,0,0,0,0,1,0,0,0,5,fanshi
1107236214,2,1.0,2.5,0,5,0,0,0,0,1,0,1,1,0,0,19,fanshi
37443952,1,1.0,14.0,0,6,0,0,0,0,0,0,0,0,0,0,17,fanshi
3546670233029445,5,0.8,3.2,0,5,0,0,0,0,1,0,1,0,0,0,10,fanshi
693447796,1,1.0,4.0,0,5,0,0,0,0,1,1,0,1,0,2,133,fanshi
2819497,2,1.0,5.5,0,6,0,0,1,0,1,0,1,1,0,3,63,fanshi
1758890472,6,1.0,12.0,0,5,0,0,1,0,0,1,1,1,0,0,8,fanshi
224797159,3,1.0,2.6666666666666665,0,6,0,0,1,0,1,0,1,1,0,0,73,fanshi
473067198,3,1.0,6.333333333333333,0,6,0,0,0,0,0,1,1,1,0,6,185,fanshi
